gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,refseq,exons,direction
LPIN1,1065.2137479312437,-2.0596665915040946,0.4102229753410467,-5.020846503762378,5.144425817465904e-07,1.5442096468084798e-05,5.144425817465904e-07,True,tested,NM_145693,20,down
LRG1,124.46574564537237,-1.9326061822935436,0.6326221515698845,-3.0549138652474963,0.0022512516713575,0.0220837068714118,0.0022512516713575,True,tested,NM_052972,2,down
LRP4,516.6408417605802,-1.6056802899066849,0.4709209509609842,-3.409659915597417,0.0006504393242558,0.0078008168272049,0.0006504393242558,True,tested,NM_002334,38,down
LRRC20,268.61891317649867,-2.001192724792647,0.4362108849166816,-4.58767260054706,4.482148221016345e-06,0.0001039502190066,4.482148221016345e-06,True,tested,NM_207119,5,down
LRRC32,496.0984222879695,-1.7351723774362453,0.4240483434354377,-4.091921131866016,4.278141634007136e-05,0.0007630926316957,4.278141634007136e-05,True,tested,NM_001128922,3,down
LRRC42,313.5840874130077,1.1843223422315756,0.4325839116133826,2.7377863818709267,0.0061854239243855,0.048933782943972,0.0061854239243855,True,tested,NM_052940,8,up
LRRC8A,1398.7080241121057,1.3112594311370305,0.4636347386862262,2.8282165284954,0.0046808135020257,0.0394675976342552,0.0046808135020257,True,tested,NM_001127244,4,up
LRRC8D,349.4048230872493,1.2920771125372428,0.4166717767700673,3.100947039305357,0.0019290278892415,0.0193782898751019,0.0019290278892415,True,tested,NM_001134479,3,up
LRRK2,483.0318537079601,-3.0841161393306007,0.494252211864902,-6.239964263778768,4.3767087166540626e-10,2.4074189412129623e-08,4.3767087166540626e-10,True,tested,NM_198578,51,down
LRWD1,284.9205551118058,1.7885259145623358,0.4958243075559709,3.6071767505275822,0.0003095468077004,0.004234503595965,0.0003095468077004,True,tested,NM_152892,15,up
LTF,121.30426909855902,-3.636682715866098,0.6746797780062438,-5.390235241098989,7.03655126568048e-08,2.5848254404629062e-06,7.03655126568048e-08,True,tested,NM_002343,17,down
M6PRBP1,1849.9173641713587,-1.3612898233558144,0.4035306526239579,-3.373448372518984,0.0007423296569458,0.0086751005293358,0.0007423296569458,True,tested,NM_005817,8,down
MACC1,406.5816064766892,-2.0761579018381875,0.426597125416981,-4.866788307138331,1.1342641088080795e-06,3.055533006958381e-05,1.1342641088080795e-06,True,tested,NM_182762,7,down
MAGEF1,226.49768633289364,1.344110628345565,0.4667748126929287,2.879569744972076,0.0039821820748861,0.0349222077452031,0.0039821820748861,True,tested,NM_022149,1,up
MAGI1,589.1992778557445,-1.6569919794292962,0.4366290963205187,-3.7949646356433817,0.0001476645024813,0.0022814165633365,0.0001476645024813,True,tested,NM_015520,25,down
MAL,1623.8277049182973,-6.965039711901601,0.6758497105073362,-10.305604343121187,6.647254738560775e-25,1.39672116566639e-21,6.647254738560775e-25,True,tested,NM_002371,4,down
MAMDC2,308.1129121689206,-3.240427173101848,0.5445479184900042,-5.950674060213729,2.6704040934827038e-09,1.2413834250499685e-07,2.6704040934827038e-09,True,tested,NM_153267,14,down
MAN1A1,526.2277241015913,-1.832821889436027,0.4863354310349107,-3.768637389909725,0.0001641411315993,0.0024798961718851,0.0001641411315993,True,tested,NM_005907,13,down
MAN1C1,93.8054672894669,-3.160897894174424,0.7521911061469195,-4.202253746878298,2.6427066241593143e-05,0.0004944060954463,2.6427066241593143e-05,True,tested,NM_020379,12,down
MAOB,79.07608297201918,-2.48723793151048,0.616351606650327,-4.035420537033756,5.450458447830724e-05,0.0009543752742151,5.450458447830724e-05,True,tested,NM_000898,15,down
MAP1A,1096.9662311245645,-2.0636256947091054,0.3911541364324423,-5.275735324009597,1.3222481301355077e-07,4.599847303047564e-06,1.3222481301355077e-07,True,tested,NM_002373,6,down
MAP2,242.11039530404116,-1.7261302476837617,0.5825373325193861,-2.963123822843265,0.0030453403824275,0.0279670857148457,0.0030453403824275,True,tested,NM_001039538,15,down
MAP3K12,214.57825764386465,-1.4295586259363553,0.4642698202687835,-3.079154757698291,0.002075888167111,0.0206527282989287,0.002075888167111,True,tested,NM_006301,15,down
MAPK10,107.8457547207766,1.4594128823378534,0.5208409558842239,2.8020317255201834,0.0050781879476097,0.0420822318674585,0.0050781879476097,True,tested,NM_138980,14,up
MAPT,193.9523164077218,-3.4951143898199635,0.5657339649511807,-6.178017595463921,6.491148189368877e-10,3.479387901913747e-08,6.491148189368877e-10,True,tested,NM_001123066,15,down
MASP1,103.85299547013844,-2.792478163283383,0.6752010680590319,-4.135772728130875,3.537621839756212e-05,0.0006407975008358,3.537621839756212e-05,True,tested,NM_139125,11,down
MB,3494.5997130056644,-6.6186168192076575,1.398340370335167,-4.733194406467181,2.2101361734544383e-06,5.528497771026745e-05,2.2101361734544383e-06,True,tested,NM_203377,4,down
MCM2,503.6536522149824,1.2969405050294305,0.4191447141140471,3.0942547081162504,0.0019730801490361,0.0197420762340705,0.0019730801490361,True,tested,NM_004526,16,up
MCM7,1423.7900077926745,1.089317047883172,0.3869184069942243,2.815366310291442,0.0048721663728235,0.0407539648987931,0.0048721663728235,True,tested,NM_005916,15,up
MDFI,947.8721088162724,1.193352798285207,0.3857974085449105,3.093211026963881,0.0019800328264216,0.0197927924589776,0.0019800328264216,True,tested,NM_005586,5,up
ME3,74.28777218205182,-1.7830259988543309,0.5743861524871159,-3.104228733812182,0.0019077577982502,0.0192350320810147,0.0019077577982502,True,tested,NM_006680,15,down
MEF2C,1524.5008528219362,-3.68951543222764,0.5230711475015463,-7.053563267350228,1.7439315910577542e-12,1.607170639969541e-10,1.7439315910577542e-12,True,tested,NM_001131005,11,down
MEG3,725.1815080523044,-2.637238487276412,0.4441309334623808,-5.937975242383773,2.8856360467841434e-09,1.323864292904551e-07,2.8856360467841434e-09,True,tested,NR_003530,9,down
MEGF10,146.1995011897039,-1.6961258667781465,0.5299568893012928,-3.2004978159909525,0.0013719040911099,0.0145441214744717,0.0013719040911099,True,tested,NM_032446,26,down
MEIS1,274.4202714316448,-2.0379022676345038,0.4551861528914929,-4.477074389651518,7.56728872304657e-06,0.00016702087253,7.56728872304657e-06,True,tested,NM_002398,13,down
MEOX1,118.38577992864924,-2.444486929189317,0.6618070586659965,-3.693654966625266,0.0002210536934644,0.0032032966945348,0.0002210536934644,True,tested,NM_001040002,4,down
MET,1055.8839036756174,2.111728012196649,0.4008796546658748,5.267735560081571,1.381168712929231e-07,4.788963200671453e-06,1.381168712929231e-07,True,tested,NM_000245,21,up
METTL7A,575.7199792118437,-2.636661750439341,0.4265483601736195,-6.181389958611332,6.353964401633665e-10,3.4233205130032463e-08,6.353964401633665e-10,True,tested,NM_014033,2,down
MFAP4,358.96419077243013,-2.547204375035652,0.4431897506886143,-5.747435203720045,9.060730387752814e-09,3.933555101393846e-07,9.060730387752814e-09,True,tested,NM_002404,6,down
MFAP5,218.49288980981123,-2.7925634071778527,0.4929420889212246,-5.665094277685269,1.4694372087117814e-08,6.077916265640148e-07,1.4694372087117814e-08,True,tested,NM_003480,10,down
MFSD3,256.0496023202268,1.7696293333622537,0.4525081223953652,3.910712859682315,9.20241202799652e-05,0.0014966027982373,9.20241202799652e-05,True,tested,NM_138431,5,up
MGAT4A,291.2222480612609,-1.96560825315147,0.4606434414696958,-4.26709267124295,1.980369093643485e-05,0.0003860066363231,1.980369093643485e-05,True,tested,NM_012214,16,down
MGC33894,280.0244477850846,-1.8594079041707472,0.4568227387062039,-4.070305058449788,4.6951615629921896e-05,0.0008304270602827,4.6951615629921896e-05,True,tested,NM_152914,3,down
MGC48628,72.18954073799598,-2.4742532238112687,0.8561122950856209,-2.890103597406944,0.0038511488936944,0.0339146439875559,0.0038511488936944,True,tested,NM_207491,8,down
MGLL,1405.2960202864554,-2.057657337051541,0.3924098603889393,-5.243643304508409,1.5743642441973101e-07,5.398656950182632e-06,1.5743642441973101e-07,True,tested,NM_001003794,8,down
MGP,142.3515676519626,-3.851426167605336,0.7433469782800789,-5.181195700178379,2.2046803040297202e-07,7.4001186179349e-06,2.2046803040297202e-07,True,tested,NM_000900,4,down
MGST1,174.4737684016507,-4.305448826672532,0.7144304892369397,-6.026406895471446,1.6764481205701926e-09,8.079249520509379e-08,1.6764481205701926e-09,True,tested,NM_145764,4,down
MICALL1,2822.721860738088,1.1595956587875642,0.393827118536364,2.9444281620248374,0.0032355204925836,0.0292281842606049,0.0032355204925836,True,tested,NM_033386,16,up
MITF,141.595770795644,-2.058970207744834,0.4930500370299812,-4.175986316008801,2.966976556581744e-05,0.0005468606263762,2.966976556581744e-05,True,tested,NM_006722,10,down
MLF2,1500.799479942535,1.079587173817626,0.3799433510051181,2.841442470204152,0.0044909954018153,0.0382999574169745,0.0044909954018153,True,tested,NM_005439,9,up
MMP1,3864.399870575933,3.614506296379201,0.555781783368055,6.503463057884302,7.849170422170808e-11,5.166161329861022e-09,7.849170422170808e-11,True,tested,NM_002421,10,up
MMP10,787.2543679638749,2.98023163014265,0.6509735259271432,4.578114948527411,4.6918486024256345e-06,0.0001085739238261,4.6918486024256345e-06,True,tested,NM_002425,10,up
MMP11,506.9214887828907,4.502150692258248,0.5213291109273366,8.63590886810417,5.8261945246834464e-18,1.530249991908107e-15,5.8261945246834464e-18,True,tested,NM_005940,8,up
MMP12,260.26426270638274,4.314874166077305,0.5640752718979659,7.649465206228383,2.018168726180952e-14,2.437112716926101e-12,2.018168726180952e-14,True,tested,NM_002426,10,up
MMP3,491.01230309162025,2.0196374344691743,0.5583388717719197,3.6172251952649153,0.0002977782126302,0.004100206948746,0.0002977782126302,True,tested,NM_002422,10,up
MMRN1,113.99937686823448,-4.231683365268684,0.612970288176421,-6.903570118965945,5.0711606898635256e-12,4.262209136616496e-10,5.0711606898635256e-12,True,tested,NM_007351,8,down
MMRN2,543.6972756279152,-1.6056605052714004,0.4027212860399397,-3.987026663180053,6.690650902337884e-05,0.001122875053993,6.690650902337884e-05,True,tested,NM_024756,7,down
MN1,600.6648942427402,1.2839499775363938,0.4214493187859544,3.046510980810212,0.0023151402273768,0.0225420419173506,0.0023151402273768,True,tested,NM_002430,2,up
MOXD1,242.7447713017652,-2.0766220937052897,0.512164296705513,-4.05460143759165,5.021985472835792e-05,0.0008822906250436,5.021985472835792e-05,True,tested,NM_015529,12,down
MPDZ,387.7816112785777,-2.349764201590783,0.5053547078852162,-4.649732484780763,3.323658455256936e-06,8.008797185992975e-05,3.323658455256936e-06,True,tested,NM_003829,45,down
MPEG1,313.12467769148344,-2.258840462277335,0.4392577144568125,-5.142403623054462,2.712455960917467e-07,8.961340353899028e-06,2.712455960917467e-07,True,tested,NM_001039396,1,down
MPHOSPH6,267.32897084387207,1.836423702873312,0.459808204727661,3.993890678747248,6.49978409578309e-05,0.0010978574229951,6.49978409578309e-05,True,tested,NM_005792,5,up
MPZL2,1944.742345252497,-1.55572403187213,0.5122069384821129,-3.0372958954488247,0.0023871100368857,0.0231142654815865,0.0023871100368857,True,tested,NM_005797,6,down
MRAS,289.1957455975991,-2.633039697559414,0.4430900971514727,-5.942447629695716,2.8079737850848393e-09,1.2938847625483036e-07,2.8079737850848393e-09,True,tested,NM_001085049,6,down
MRPL13,206.6617040145717,1.414199833994091,0.4675609282608338,3.0246321891233063,0.0024893566069107,0.0237972525133794,0.0024893566069107,True,tested,NM_014078,7,up
MRVI1,211.42612735564853,-1.8303551513201612,0.4551406060769146,-4.021515828035892,5.782482163177354e-05,0.0009975493859826,5.782482163177354e-05,True,tested,NM_001100163,21,down
MS4A6A,143.58696722795148,-2.1920337699118733,0.5690356590801747,-3.852190517295904,0.0001170658837947,0.0018669972218286,0.0001170658837947,True,tested,NM_152851,7,down
MSRB3,205.3474797354584,-1.436987570098613,0.4968012833717157,-2.892479585290106,0.0038221402041034,0.0336874202888517,0.0038221402041034,True,tested,NM_001031679,7,down
MST4,270.20502566311234,1.2775952022943085,0.4558513402140861,2.8026575543121104,0.0050683453677543,0.0420600603741133,0.0050683453677543,True,tested,NM_016542,12,up
MTHFD2,578.514787849185,1.264557129355025,0.4288321420167391,2.9488394302908016,0.0031896965358165,0.0289141475319069,0.0031896965358165,True,tested,NM_001040409,9,up
MTSS1,2088.347846476717,1.504452313933323,0.4080511845370609,3.6869205897297967,0.0002269841495145,0.0032756805972532,0.0002269841495145,True,tested,NM_014751,14,up
MUC20,138.56877584616598,-2.1271080054585165,0.4927394649294621,-4.316902048353325,1.5823433323776442e-05,0.0003190805959685,1.5823433323776442e-05,True,tested,NM_152673,5,down
MUC21,1895.5503828931303,-6.9499884867164905,0.7428404066731911,-9.35596451711882,8.284038974439617e-21,4.580637550813822e-18,8.284038974439617e-21,True,tested,NM_001010909,3,down
MURC,355.8148467432446,-4.412953550771417,0.5808122740792511,-7.597899954451161,3.009748617662876e-14,3.513379886351798e-12,3.009748617662876e-14,True,tested,NM_001018116,2,down
MUSTN1,229.17227745140428,-3.9996791362500583,0.623810053666786,-6.411693932695938,1.4391153746134016e-10,8.946358654253489e-09,1.4391153746134016e-10,True,tested,NM_205853,3,down
MYBL2,352.5681613546497,1.613524129731849,0.5017668966491884,3.21568469444079,0.0013013372569456,0.0139300866156717,0.0013013372569456,True,tested,NM_002466,14,up
MYBPC1,3589.1561152231534,-7.161126732848898,0.7217737461801252,-9.92156720959725,3.354471207422062e-23,4.405259313147023e-20,3.354471207422062e-23,True,tested,NM_002465,32,down
MYBPC2,1143.5495546960744,-5.494881972007029,0.5574911193272538,-9.856447540613592,6.428362531167145e-23,7.504041861382448e-20,6.428362531167145e-23,True,tested,NM_004533,28,down
MYBPH,912.5153172863362,-3.860700970374136,0.5175361772415533,-7.459770234713861,8.667348998245472e-14,9.585175639533362e-12,8.667348998245472e-14,True,tested,NM_004997,11,down
MYF6,181.0875581921788,-8.33109369538606,2.7918888241510964,-2.9840349025786224,0.0028447431984659,0.0265189636584585,0.0028447431984659,True,tested,NM_002469,3,down
MYH1,901.0395376757698,-5.202718996174998,0.6718601632998973,-7.743752763404528,9.652461571887806e-15,1.267609515928166e-12,9.652461571887806e-15,True,tested,NM_005963,40,down
MYH11,351.0271624261173,-3.222557544431941,0.4576378236512291,-7.041720281599557,1.898807258692596e-12,1.7050315435747358e-10,1.898807258692596e-12,True,tested,NM_001040113,43,down
MYH2,3707.591415646348,-7.667802850374851,1.5867662659105748,-4.832345516228025,1.349338087130493e-06,3.552918782805253e-05,1.349338087130493e-06,True,tested,NM_001100112,40,down
MYH7,1948.180614623448,-6.663424173619807,1.4234382549399966,-4.681217573361266,2.85176076439858e-06,6.967581067621275e-05,2.85176076439858e-06,True,tested,NM_000257,40,down
MYL1,1191.8926391777193,-5.714340535478019,0.6912190098444777,-8.26704771439045,1.3731701456674226e-16,2.4873319914451623e-14,1.3731701456674226e-16,True,tested,NM_079420,7,down
MYL5,66.74570729970351,-2.874153319862354,0.8361157382686043,-3.437506541635059,0.0005870965380265,0.0072309920615561,0.0005870965380265,True,tested,NM_002477,7,down
MYL6B,286.5192355644583,-2.752475939734654,0.4592564701712561,-5.993330782489051,2.055860761180295e-09,9.729222142774854e-08,2.055860761180295e-09,True,tested,NM_002475,8,down
MYLIP,352.3967577250283,-1.5405142458469812,0.4337026531419446,-3.5520055842102334,0.0003823067468236,0.005084195800163,0.0003823067468236,True,tested,NM_013262,7,down
MYLK3,150.6979138260244,-4.741854365002685,0.6458238286875809,-7.342334169736203,2.099005154657264e-13,2.1203988610412705e-11,2.099005154657264e-13,True,tested,NM_182493,13,down
MYLK4,49.70947828360574,-2.3521963566709387,0.6798892623073289,-3.459675695845422,0.0005408263210006,0.0067884364736357,0.0005408263210006,True,tested,NM_001012418,13,down
MYO10,1766.2548236425926,1.596099374085835,0.4158780581156291,3.837902344061781,0.0001240898096355,0.001957488798845,0.0001240898096355,True,tested,NM_012334,41,up
MYO15B,622.3595814260985,-1.4845948417897177,0.4290208180292718,-3.460426113141262,0.0005393212166674,0.0067776419884068,0.0005393212166674,True,tested,NR_003587,61,down
MYO18B,923.6864914762054,-3.3510554465984086,0.4535408232273969,-7.388652299813488,1.483244667989508e-13,1.5740372203937144e-11,1.483244667989508e-13,True,tested,NM_032608,44,down
MYO1B,1962.0590235507764,1.4918612364633113,0.4062025510371413,3.6727027751406274,0.0002399985733827,0.0034212008303385,0.0002399985733827,True,tested,NM_001130158,31,up
MYO5C,287.4946729132793,-2.4210544193439003,0.680765936368404,-3.556368334554448,0.0003760167953759,0.0050196092150189,0.0003760167953759,True,tested,NM_018728,41,down
MYOG,404.1328670870459,-4.408077163888573,0.5763991149517225,-7.6476126516221,2.0474485845765602e-14,2.444374412450152e-12,2.0474485845765602e-14,True,tested,NM_002479,3,down
MYOM1,644.1586491274694,-4.32403520287028,0.5148832743797813,-8.398088300846306,4.538059010751538e-17,9.168624609029932e-15,4.538059010751538e-17,True,tested,NM_003803,38,down
MYOM2,236.0930931052059,-4.471948553277178,0.6671809236292164,-6.702752424262131,2.045298323357827e-11,1.5239648358295975e-09,2.045298323357827e-11,True,tested,NM_003970,37,down
MYOM3,769.974040371927,-2.402904725854679,0.55442349791534,-4.334060036938768,1.463842251263517e-05,0.0002986238192577,1.463842251263517e-05,True,tested,NM_152372,37,down
MYOT,422.1685704861336,-4.720109207612115,0.6798502019599567,-6.942866522661017,3.842224259688327e-12,3.281821794494761e-10,3.842224259688327e-12,True,tested,NM_001135940,10,down
MYOZ3,167.27109479444002,-7.378764068320232,2.128694924336404,-3.466332344744269,0.0005276106676269,0.0066543549508872,0.0005276106676269,True,tested,NM_001122853,7,down
MYPN,636.7446512364207,-6.590080552082377,0.775790917118382,-8.494660618818203,1.9851210001281418e-17,4.511253252273242e-15,1.9851210001281418e-17,True,tested,NM_032578,20,down
N4BP2L1,82.85822608724013,-1.8522120068965604,0.6436267621787053,-2.877773448429553,0.0040049264278721,0.0349480223843252,0.0040049264278721,True,tested,NM_001079691,5,down
N4BP2L2,298.80614254288366,-2.0294788561451567,0.5089452565087681,-3.987617194955019,6.67402379374292e-05,0.001121876703633,6.67402379374292e-05,True,tested,NM_033111,10,down
NACA,840.2521996137124,-1.4689179651542752,0.4290680179610334,-3.4235084034803958,0.0006181834040139,0.007502296866281,0.0006181834040139,True,tested,NM_001113203,9,down
NAPEPLD,233.78009392944924,1.3883537193052595,0.4498411529714533,3.0863199379034225,0.0020265064355167,0.0201805465512214,0.0020265064355167,True,tested,NM_198990,6,up
NBEA,146.95204429668453,-2.498162357466452,0.5068323861116174,-4.92897144287124,8.266365501439012e-07,2.3472009718410343e-05,8.266365501439012e-07,True,tested,NM_015678,59,down
NCAM1,283.42587228575,-4.23412445818074,0.645547015041667,-6.558971476163433,5.418016380836784e-11,3.6488256472481566e-09,5.418016380836784e-11,True,tested,NM_001076682,19,down
NCAPH,248.5081985864134,1.314706126211289,0.4633177396544369,2.837590736741173,0.0045455424892734,0.0386058766308057,0.0045455424892734,True,tested,NM_015341,18,up
NCCRP1,909.6487550033886,-2.0478885901038244,0.3943774367102617,-5.192712359983088,2.072522583435325e-07,6.978821237683181e-06,2.072522583435325e-07,True,tested,NM_001001414,6,down
NCOA1,831.9659748249464,-1.3873157484671164,0.3957369724149022,-3.505651089412525,0.0004554918953521,0.0058933471090755,0.0004554918953521,True,tested,NM_147223,22,down
NCOA7,1075.2557372817596,-1.2952529845746032,0.4728278480339192,-2.739375419532577,0.0061556038881615,0.0487713231138951,0.0061556038881615,True,tested,NM_001122842,16,down
NDE1,464.0613938302847,1.2542158984704947,0.4516268723826175,2.777106445977654,0.0054845214089792,0.0446323639990209,0.0054845214089792,True,tested,NM_017668,9,up
NDN,132.06769057336277,-1.9632188743671133,0.5423652382264051,-3.6197358090040175,0.0002949039568803,0.0040713021957757,0.0002949039568803,True,tested,NM_002487,1,down
NDRG1,10823.71109280088,1.3164863288025526,0.3816953946135548,3.4490495494068534,0.0005625634629069,0.006994428096213,0.0005625634629069,True,tested,NM_001135242,16,up
NDRG2,928.8464327425504,-2.309256023820653,0.4495951130400041,-5.1363014339864055,2.80198106612678e-07,9.199254087727485e-06,2.80198106612678e-07,True,tested,NM_201535,17,down
NDRG4,345.2030450696832,2.2091714294705493,0.4986132674750577,4.430631059333092,9.395772216945649e-06,0.0002004625328445,9.395772216945649e-06,True,tested,NM_001130487,16,up
NEB,27814.300677953637,-5.601911006447761,0.6406399575725034,-8.744242284971389,2.245172138876706e-18,6.552160691955187e-16,2.245172138876706e-18,True,tested,NM_004543,149,down
NEFL,282.0202159064201,1.9601998050222345,0.5703775797401058,3.436670505028274,0.0005889115509786,0.0072448533426016,0.0005889115509786,True,tested,NM_006158,4,up
NES,2530.465492141761,-1.9931612417235736,0.4524617453345235,-4.405148639140637,1.05711367418235e-05,0.0002234614941843,1.05711367418235e-05,True,tested,NM_006617,4,down
NETO2,237.64935275073785,1.6434297996710312,0.4498057974142253,3.6536429924170135,0.0002585456949123,0.0036509154176737,0.0002585456949123,True,tested,NM_018092,9,up
NEXN,504.94535258696646,-3.932829078559701,0.5812088400854554,-6.766636718707609,1.3181048271532575e-11,1.0182359789758911e-09,1.3181048271532575e-11,True,tested,NM_144573,13,down
NFATC4,700.1079052271813,-1.3975640795733777,0.4130527464859355,-3.3835002707601283,0.0007156813693104,0.0084577598042467,0.0007156813693104,True,tested,NM_001136022,10,down
NFIA,810.4033851017313,-1.3925846358842584,0.445377538234935,-3.1267509389970067,0.0017674959269597,0.0180109720743348,0.0017674959269597,True,tested,NM_001134673,11,down
NFIB,1286.557048988497,-1.4418745221709464,0.459331360955699,-3.139072671134272,0.0016948341091258,0.0173547048250251,0.0016948341091258,True,tested,NM_005596,9,down
NFIX,1585.5287743360575,-1.4541157473194004,0.3873520040152587,-3.753990510559277,0.0001740414550456,0.0025899143437811,0.0001740414550456,True,tested,NM_002501,10,down
NFKBIL2,361.3651704355743,1.4878731555480618,0.4562865587052565,3.2608305617636444,0.0011108639953209,0.0122591776626493,0.0011108639953209,True,tested,NM_013432,26,up
NHSL2,123.1117796371028,-2.4408401083728863,0.5095053200377625,-4.790607698055009,1.6627694470784183e-06,4.292151304915446e-05,1.6627694470784183e-06,True,tested,NM_001013627,2,down
NKD2,151.52075877489185,2.4579442909442166,0.486779339826799,5.049401422457202,4.43196563357831e-07,1.369477380775698e-05,4.43196563357831e-07,True,tested,NM_033120,10,up
NLRC3,132.09847837889643,-1.86175023478322,0.5394884532440627,-3.45095473978749,0.0005586072385813,0.0069617172580497,0.0005586072385813,True,tested,NM_178844,20,down
NNMT,1247.6985770456051,-2.699392436203165,0.4250767826835729,-6.35036432514968,2.1480558825245078e-10,1.2895700058172848e-08,2.1480558825245078e-10,True,tested,NM_006169,3,down
NNT,737.6788607636087,-1.2382121224628606,0.3972756469499129,-3.1167581802943234,0.0018285149243131,0.0185428357092989,0.0018285149243131,True,tested,NM_012343,22,down
NOD2,550.8772898387207,1.6868471471743631,0.4489247747301305,3.757527412445448,0.0001716005735577,0.00256814191709,0.0001716005735577,True,tested,NM_022162,12,up
NOPE,220.0988765611307,-1.9538007949234053,0.4761370720886148,-4.103441864656529,4.070487708959557e-05,0.0007297703732138,4.070487708959557e-05,True,tested,NM_020962,20,down
NPR1,99.02411771860984,-2.863837043058359,0.5835791224294768,-4.907367198360393,9.230711619464104e-07,2.5791983051619645e-05,9.230711619464104e-07,True,tested,NM_000906,22,down
NQO1,1231.6837527091986,1.462448303209244,0.3865961107193848,3.7828841590979656,0.0001550215723286,0.0023706792414618,0.0001550215723286,True,tested,NM_000903,6,up
NR2F1,111.20886993882694,-2.1487891102734578,0.5923977628486025,-3.627274181355439,0.0002864290919808,0.0039767984241134,0.0002864290919808,True,tested,NM_005654,3,down
NR2F2,351.537216234699,-1.8843526444773548,0.4681922912997443,-4.024740858603675,5.703808984839168e-05,0.0009856306421432,5.703808984839168e-05,True,tested,NM_021005,4,down
NR3C2,108.11394172916695,-3.742434658388696,0.7255119687871994,-5.1583362086289615,2.4915392944680775e-07,8.336341346395422e-06,2.4915392944680775e-07,True,tested,NM_000901,9,down
NR4A1,1608.6816391903012,-1.5226378269305223,0.4653200128032114,-3.272237997583099,0.0010669971560204,0.0118247596214674,0.0010669971560204,True,tested,NM_002135,8,down
NR4A2,170.0972914365337,-1.7436218460236574,0.548470860429908,-3.179060132122524,0.0014775343583258,0.0154919919846021,0.0014775343583258,True,tested,NM_006186,8,down
NR4A3,207.06980487720125,-1.5637285684907665,0.4754857443068426,-3.2886970581428288,0.0010065229683464,0.0112495003249449,0.0010065229683464,True,tested,NM_006981,8,down
NRAP,2674.9027007683085,-6.77145516165006,1.4813086635001067,-4.571265482003017,4.8478763166148085e-06,0.0001116925188209,4.8478763166148085e-06,True,tested,NM_198060,42,down
NRARP,305.9459211740256,1.2991736063534869,0.4266595731173341,3.044988764370712,0.0023268900252581,0.0226354690790392,0.0023268900252581,True,tested,NM_001004354,1,up
NRP1,1259.027358527316,-1.3592530899948956,0.4332967180047714,-3.137002967052078,0.0017068439990418,0.017443680013554,0.0017068439990418,True,tested,NM_003873,17,down
NTN4,207.73107419003807,-2.149725467277823,0.4941943438624565,-4.34995967472289,1.3616256924939468e-05,0.0002810459631697,1.3616256924939468e-05,True,tested,NM_021229,10,down
OASL,129.79909686287488,2.561264984921242,0.5085905983645017,5.036005370837801,4.7534722701004346e-07,1.4350568870596311e-05,4.7534722701004346e-07,True,tested,NM_003733,6,up
OBSCN,5256.725184048909,-1.2934633747231046,0.4376071205003472,-2.955764004123599,0.0031189563976218,0.0284689451897607,0.0031189563976218,True,tested,NM_001098623,105,down
ODC1,4583.195590415325,2.919157007167386,0.652721871542549,4.472283118487619,7.738887348965034e-06,0.0001700936202682,7.738887348965034e-06,True,tested,NM_002539,12,up
ODZ2,1467.267422996986,2.0432609844169907,0.45710337663916,4.470019450392186,7.821248421496116e-06,0.0001715449601591,7.821248421496116e-06,True,tested,NM_001122679,29,up
ORC6L,126.29506677417204,1.4081831371819418,0.5083042393851223,2.770354893922135,0.0055995244000526,0.0452179887370896,0.0055995244000526,True,tested,NM_014321,7,up
OTOP3,69.2296088080138,-4.863725960768655,0.9651550345283494,-5.039320924379216,4.671865268642552e-07,1.4324052158988084e-05,4.671865268642552e-07,True,tested,NM_178233,7,down
P11,368.04427924148,-4.595764288992373,0.5598477476691397,-8.2089537881081,2.23124079076328e-16,3.8428550406162325e-14,2.23124079076328e-16,True,tested,NM_006025,9,down
P2RY5,418.8941729512067,-1.9883589629862908,0.5298489250477557,-3.752690378313174,0.0001749468795218,0.0025960337800235,0.0001749468795218,True,tested,NM_005767,2,down
PADI2,1022.4443640155632,-4.565297132472847,0.511836251691967,-8.919448588061973,4.686155542174714e-19,1.5881532298737916e-16,4.686155542174714e-19,True,tested,NM_007365,16,down
PALM2-AKAP2,660.705355481302,-1.5139049623243035,0.4301541301295575,-3.5194476962672256,0.0004324462942445,0.005643827040165,0.0004324462942445,True,tested,NM_007203,11,down
PALMD,532.6918936891367,-1.574962627606588,0.4588035523388998,-3.4327603166490444,0.0005974700204991,0.0073329673310328,0.0005974700204991,True,tested,NM_017734,8,down
PAPPA,852.4818656017075,-1.5035763880463258,0.4505439962076807,-3.337246530199559,0.0008461285966778,0.0096519294643835,0.0008461285966778,True,tested,NM_002581,22,down
PAQR4,346.7842101341378,1.591140105792716,0.4295587221540391,3.704127104703826,0.0002121198862777,0.0030866087607121,0.0002121198862777,True,tested,NM_152341,3,up
PAQR8,156.50317023774969,-1.7860598173913738,0.4868360904146728,-3.668708734946212,0.0002437786154792,0.0034656808311566,0.0002437786154792,True,tested,NM_133367,2,down
PAR-SN,457.9835330150036,-2.5225768752795106,0.5841353897627565,-4.318479789940551,1.5710760523249676e-05,0.0003174177885716,1.5710760523249676e-05,True,tested,NR_022011,1,down
